dataset,cell_id,cycle,voltage_v,current_a,temperature_c,soc,capacity_ah,speed_kmh,distance_km,usage_profile,power_w,soc_band,mode_guess,aggressive_discharge_event,fast_charge_flag,high_temp_flag,deep_discharge_flag,high_soc_flag,stress_score,stress_rolling_mean,stress_rolling_std,temp_rolling_mean,temp_rolling_max,battery_age_factor,cycle_stress_index
simulated,SIM010,163,3.495785857665743,-1.3272889077638361,27.91028521793088,0.0,1.9000999999999963,55.6806736989518,76.89705386570073,normal,-4.639917792797429,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.169163421225043,48.18772385135672,0.4075,6.1125
simulated,SIM010,164,3.528655241905795,1.6785007157090752,28.797732736441564,1.1971558699728793,1.8996199999999963,0.0,76.89705386570073,normal,5.922850349029457,low_0_20,charge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.21636004644681,48.18772385135672,0.41,6.1499999999999995
simulated,SIM010,165,3.5133536043445486,-1.1978431583472342,28.434743732841483,0.44562996983550873,1.8991399999999963,107.25837341969265,78.67409476011846,normal,-4.208446577818713,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.258556888922936,48.18772385135672,0.4125,6.1875
simulated,SIM010,166,3.514469786516274,-0.3346987685709826,23.857159043720586,0.21091432250713138,1.8986599999999962,95.48672315251181,79.87247036110928,normal,-1.176288709726921,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.1762892778261,48.18772385135672,0.415,6.225
simulated,SIM010,167,3.4724023243904583,-0.7382999386271254,26.745808190416813,0.0,1.8981799999999962,58.225976336406305,80.50193661557425,normal,-2.5636744229861628,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.189522745555433,48.18772385135672,0.4175,6.262499999999999
simulated,SIM010,168,3.5248727281191106,3.093361048847285,46.59099051752141,2.152351057646892,1.8967999999999963,0.0,80.50193661557425,normal,10.903703999307723,low_0_20,charge,0,1,1,1,0,60.0,25.2,20.725612666653866,30.59333818513704,48.18772385135672,0.42,25.2
simulated,SIM010,169,3.4912268016809325,-1.202233795509224,27.63437960800879,1.402875908802294,1.8963199999999962,60.82033786939232,81.25092350153265,normal,-4.1972708487683965,low_0_20,discharge,0,0,0,1,0,15.0,25.2,20.725612666653866,30.61361878769422,48.18772385135672,0.4225,6.3374999999999995
simulated,SIM010,170,3.510342000929055,1.7388305832346524,28.698323085353145,3.1374712224607757,1.8958399999999962,0.0,81.25092350153265,normal,6.103890028828566,low_0_20,charge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.37320251011089,48.18772385135672,0.425,6.375
simulated,SIM010,171,3.497470185436432,1.7709694388539643,27.21032751297476,4.290495775928097,1.8953599999999962,0.0,81.25092350153265,normal,6.193912811710828,low_0_20,charge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.40783518450804,48.18772385135672,0.4275,6.4125
simulated,SIM010,172,3.5065871313360013,-0.4734843176649783,25.935843256795092,3.970469052416921,1.8948799999999961,43.006572311556475,81.98254077374067,normal,-1.6603140152134201,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.408040191023154,48.18772385135672,0.43,6.45
simulated,SIM010,173,3.516783862793631,1.5180756282425307,27.556686586565803,5.106043283712828,1.894399999999996,0.0,81.98254077374067,normal,5.3387438719036355,low_0_20,charge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.44298764302269,48.18772385135672,0.4325,6.4875
simulated,SIM010,174,3.5329513116722744,-1.2214545939011578,26.75820548902744,4.356932771258834,1.893919999999996,25.76060405437898,82.47868979163142,normal,-4.315339609671221,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.40417187576727,48.18772385135672,0.435,6.525
simulated,SIM010,175,3.5501146087671134,-2.210210118184844,41.70438628682844,2.8207060844687044,1.8925399999999961,104.41084305890638,83.46064366997902,normal,-7.846499229012903,low_0_20,discharge,1,0,1,1,0,70.0,25.4,21.11291315855811,30.7404451141711,48.18772385135672,0.4375,30.625
simulated,SIM010,176,3.5290572333984582,-1.7334027591789458,29.862492983398703,1.4323065273692885,1.892059999999996,99.89221971959785,84.90756084870577,normal,-6.117277545673304,low_0_20,discharge,0,0,0,1,0,15.0,25.4,21.11291315855811,30.823701752085963,48.18772385135672,0.44,6.6
simulated,SIM010,177,3.511926155665836,-1.2760374431232218,25.15705438420973,0.27120876832414154,1.891579999999996,71.78098815708773,86.01578225461475,normal,-4.481349272113399,low_0_20,discharge,0,0,0,1,0,15.0,25.4,21.11291315855811,30.74680713052161,48.18772385135672,0.4425,6.6375
simulated,SIM010,178,3.522575224479373,-1.0756613605782706,27.840928380201817,0.0,1.891099999999996,53.614817517496576,86.98509869674346,normal,-3.7890980587027894,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.428189730897273,48.18772385135672,0.445,6.675
simulated,SIM010,179,3.4827205553704377,-1.7031532890562666,27.22060083088798,0.0,1.890619999999996,105.54969388150296,88.52520260868982,normal,-5.931606968743028,low_0_20,discharge,0,0,0,1,0,15.0,24.3,20.15273314121994,30.434164417357415,48.18772385135672,0.4475,6.7125
simulated,SIM010,180,3.504343836619309,1.23311029286661,28.322212259036988,1.0895135265366018,1.890139999999996,0.0,88.52520260868982,normal,4.321242454678936,low_0_20,charge,0,0,0,1,0,15.0,23.2,19.079853676758912,30.048759249259373,48.18772385135672,0.45,6.75
simulated,SIM010,181,3.4681006746486833,-0.7133168125140195,26.649719369600355,0.45458283427235113,1.889659999999996,26.90006885432571,88.7808269985007,normal,-2.4738545187181193,low_0_20,discharge,0,0,0,1,0,15.0,23.2,19.079853676758912,30.041559889580054,48.18772385135672,0.4525,6.7875000000000005
simulated,SIM010,182,3.4791132012014963,-1.0149479219631272,25.680266707743854,0.0,1.8891799999999959,48.95433163464796,89.73093195383882,normal,-3.531118713833942,low_0_20,discharge,0,0,0,1,0,15.0,22.1,17.873992050930724,29.615829971664112,48.18772385135672,0.455,6.825
simulated,SIM010,183,3.479808446488921,-0.7487445299405502,26.383420328016896,0.0,1.8886999999999958,32.25628373480586,90.13467956031145,normal,-2.6054875395495034,low_0_20,discharge,0,0,0,1,0,15.0,21.2,17.040168629998224,29.179743901197316,46.59099051752141,0.4575,6.862500000000001
simulated,SIM010,184,3.5208166295969154,-1.0702045882129434,26.9805938485835,0.0,1.8882199999999958,84.87339154479677,91.11848147134101,normal,-3.76799411125105,low_0_20,discharge,0,0,0,1,0,15.0,20.1,15.534359546843646,28.809632627458576,46.59099051752141,0.46,6.9
simulated,SIM010,185,3.5195835863432916,1.3521853101129928,26.466988722276238,0.9277180711870714,1.8877399999999958,0.0,91.11848147134101,normal,4.759129223168203,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.497595226673656,46.59099051752141,0.4625,6.9375
simulated,SIM010,186,3.5192163326492207,1.488466650914838,28.86208679885528,1.9117813522384601,1.8872599999999957,0.0,91.11848147134101,normal,5.2382361485031845,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.500445654939902,46.59099051752141,0.465,6.9750000000000005
simulated,SIM010,187,3.5220574523926667,-1.635355329422911,27.172974397254247,0.8416063574073149,1.8867799999999957,84.2564861084274,92.40351182691951,normal,-5.759815425304028,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.527822785825357,46.59099051752141,0.4675,7.0125
simulated,SIM010,188,3.5272190307790394,-0.4617158537100604,25.99621218950805,0.40165167276007085,1.8862999999999956,105.08240172551753,94.11525479805155,normal,-1.628572946018516,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.557497256543797,46.59099051752141,0.47,7.05
simulated,SIM010,189,3.4950994441033396,-3.950209137228823,44.483262320720726,0.0,1.8849199999999957,75.89998374498958,95.17757916742619,normal,-13.806373759620392,low_0_20,discharge,1,0,1,1,0,70.0,20.3,16.112170580537143,28.850291481761257,46.59099051752141,0.4725,33.074999999999996
simulated,SIM010,190,3.4962849018851005,0.917925250676827,26.866171352164532,0.770314889945258,1.8844399999999957,0.0,95.17757916742619,normal,3.209328195000486,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.821157302160128,46.59099051752141,0.475,7.125
simulated,SIM010,191,3.477866542304297,-3.111914635266981,45.81058518085675,0.0,1.8830599999999957,87.48289750761143,96.64458458850382,normal,-10.822823792502113,low_0_20,discharge,1,0,1,1,0,70.0,21.4,17.555742127083466,29.18726677206178,46.59099051752141,0.4775,33.425
simulated,SIM010,192,3.4988075380385997,0.8158131082059115,28.186527657602987,0.6388806078439113,1.8825799999999957,0.0,96.64458458850382,normal,2.854373052621543,low_0_20,charge,0,0,0,1,0,15.0,21.4,17.555742127083466,29.18447774242943,46.59099051752141,0.48,7.199999999999999
simulated,SIM010,193,3.561467006753553,-1.2955911215050384,26.54123567342016,0.0,1.8820999999999957,54.022476401561754,97.16046433505757,normal,-4.614205033483028,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.851081504040962,46.59099051752141,0.4825,7.2375
simulated,SIM010,194,3.4872978492493796,-0.5529456717372632,28.015631543693633,0.0,1.8816199999999956,25.733422933828596,97.64721934488031,normal,-1.9282862518011112,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.87940546654756,46.59099051752141,0.485,7.2749999999999995
simulated,SIM010,195,3.5060876748398186,-1.7261196691281542,27.566015689206605,0.0,1.8811399999999956,61.28620720772018,98.71961815874133,normal,-6.051926897228808,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.895120583506337,46.59099051752141,0.4875,7.3125
simulated,SIM010,196,3.501347066404168,1.688507120477016,28.949364438567777,1.0354329204525479,1.8806599999999956,0.0,98.71961815874133,normal,5.912049452884749,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.901147331864216,46.59099051752141,0.49,7.35
simulated,SIM010,197,3.488973211764974,-0.355406803602826,25.914769977400283,0.7848455193451105,1.8801799999999955,45.114430530701,99.1318595322337,normal,-1.2400048170492752,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.89427930003869,46.59099051752141,0.4925,7.3875
simulated,SIM010,198,3.493915615230538,0.36432181933009994,26.272338617704666,1.0557242176767871,1.8796999999999955,0.0,99.1318595322337,normal,1.272909693526635,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.816421080455125,46.59099051752141,0.495,7.425
simulated,SIM010,199,3.4650779780995675,-0.7817705622320317,26.029060182452625,0.34219098057415576,1.8792199999999954,85.36307824145669,99.8510970232563,normal,-2.7088959591167305,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.815713241334034,46.59099051752141,0.4975,7.4625
simulated,SIM010,200,3.544051167228332,-0.40651454677448506,25.900369301111812,0.040732694607845676,1.8787399999999954,100.5932439719063,101.46393421873626,normal,-1.4407083539914103,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.77157959818459,46.59099051752141,0.5,7.5
simulated,SIM010,201,3.4715967962358385,0.80122243501715,28.467912239215217,0.6902522994428532,1.8782599999999954,0.0,101.46393421873626,normal,2.781521238477815,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.791811353420194,46.59099051752141,0.5025,7.5375
simulated,SIM010,202,3.5160512548984757,1.5520500997810305,27.320714691848714,2.1904019865278443,1.8777799999999953,0.0,101.46393421873626,normal,5.457087701000397,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.808846611577533,46.59099051752141,0.505,7.575
simulated,SIM010,203,3.497976964856789,-1.1018104465994936,27.091114856537967,1.3153772264145207,1.8772999999999953,96.363966761227,102.61071044432879,normal,-3.8541075618435996,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.782729350817114,46.59099051752141,0.5075,7.612499999999999
simulated,SIM010,204,3.49537900999238,0.43136364497812507,26.79089810844056,1.6520143207349383,1.8768199999999953,0.0,102.61071044432879,normal,1.5077794303303433,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.759566589457844,46.59099051752141,0.51,7.65
simulated,SIM010,205,3.5182253091324505,1.2906951963950297,28.22632564597479,2.885217046786937,1.8763399999999952,0.0,102.61071044432879,normal,4.540956506332672,low_0_20,charge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.768259856613035,46.59099051752141,0.5125,7.687499999999999
simulated,SIM010,206,3.4847098300717643,-1.4865698919714094,27.33663771194335,1.755428665794509,1.8758599999999952,102.20857940891413,104.5685272332786,normal,-5.180264715641491,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.790196988410326,46.59099051752141,0.515,7.7250000000000005
simulated,SIM010,207,3.5098021921916596,-1.2800476341636084,27.055039086415544,0.7358338466625107,1.8753799999999952,43.455670567610255,105.24174749791908,normal,-4.492713992497181,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.814434288061904,46.59099051752141,0.5175,7.762499999999999
simulated,SIM010,208,3.5048929481229854,-0.5977080255377876,25.074717188109254,0.2575659866478342,1.8748999999999951,103.6321505285741,106.17366257654237,normal,-2.0949026437439047,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.779938327204853,46.59099051752141,0.52,7.800000000000001
simulated,SIM010,209,3.4912318428210325,-0.31004396870892265,26.142358595248847,0.04821432895345695,1.874419999999995,94.55648784106907,107.51884644038806,normal,-1.0824353762311985,low_0_20,discharge,0,0,0,1,0,15.0,20.3,16.112170580537143,28.803369092704116,46.59099051752141,0.5225,7.8374999999999995
simulated,SIM010,210,3.5133768226109026,-1.461429224256883,29.042298168226516,0.0,1.873939999999995,67.4070914194711,108.7410221772205,normal,-5.134551564390364,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.54680582800009,46.59099051752141,0.525,7.875
simulated,SIM010,211,3.5199730595319143,-1.2783094666357864,27.39263052282567,0.0,1.873459999999995,52.38991290022202,109.73034846047416,normal,-4.499614884302578,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.540543995782006,46.59099051752141,0.5275,7.9125
simulated,SIM010,212,3.525884979873982,1.447990354958898,28.671176896820306,1.0581228712115176,1.872979999999995,0.0,109.73034846047416,normal,5.105447443551974,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.591551562210185,46.59099051752141,0.53,7.95
simulated,SIM010,213,3.5147147242516485,-0.6244683779180547,24.332406280320257,0.6616384308091156,1.872499999999995,96.17956062813701,110.90385670322274,normal,-2.1948282026981296,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.519993983457972,46.59099051752141,0.5325,7.9875
simulated,SIM010,214,3.4919704925961397,-1.6469069970455683,28.210584266594864,0.0,1.872019999999995,60.6632483712784,111.50547018265816,normal,-5.750950637733243,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.508251014061035,46.59099051752141,0.535,8.025
simulated,SIM010,215,3.467678542048404,0.943169621238044,26.706299701896388,0.759734974435604,1.8715399999999949,0.0,111.50547018265816,normal,3.2706090570790862,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.473682133442136,46.59099051752141,0.5375,8.0625
simulated,SIM010,216,3.505676599562726,-0.9596265706860903,27.201200331198777,0.030980042426396626,1.8710599999999948,104.15241295522986,113.16544491783404,normal,-3.3641404131728527,low_0_20,discharge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.540562959191696,46.59099051752141,0.54,8.100000000000001
simulated,SIM010,217,3.524216416631121,0.9728881215153735,26.928994880907567,0.9804002774422464,1.8705799999999948,0.0,113.16544491783404,normal,3.4286682893898925,low_0_20,charge,0,0,0,1,0,15.0,19.2,14.440589054636867,28.544226693001516,46.59099051752141,0.5425,8.1375
simulated,SIM010,218,3.4925794916158157,-1.2885804945830235,25.48531841977391,0.06484446761210205,1.8700999999999948,86.41917535469932,113.95154644270247,normal,-4.500469808676833,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515243,28.122113251046564,45.81058518085675,0.545,8.175
simulated,SIM010,219,3.45445048796348,-0.9117001798561108,25.564548274764423,0.0,1.8696199999999947,37.58885215540248,114.28598023660106,normal,-3.1494231311803347,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515243,28.080716624381676,45.81058518085675,0.5475,8.2125
simulated,SIM010,220,3.524833854911614,-0.515077757957219,24.789614053326023,0.0,1.8691399999999947,83.11111534295736,115.57119052905999,normal,-1.8155635191595756,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515243,28.002542443741135,45.81058518085675,0.55,8.25
simulated,SIM010,221,3.4979012246387997,-1.7935519765777097,29.094194025947708,0.0,1.8686599999999947,30.463708310668128,115.88164577573961,normal,-6.273667655324511,low_0_20,discharge,0,0,0,1,0,15.0,18.3,13.194386561515243,28.040219774000594,45.81058518085675,0.5525,8.2875
simulated,SIM010,222,3.505321696244548,-3.780772773954612,40.032615547043626,0.0,1.8672799999999947,104.04640859370143,116.80340912834076,normal,-13.252824833113786,low_0_20,discharge,1,0,1,1,0,70.0,19.4,15.072613358982837,28.322155219805563,45.81058518085675,0.555,38.85
simulated,SIM010,223,3.497422324992012,-1.2029108588577782,26.878047932899655,0.0,1.8667999999999947,31.66960493765201,117.35450268372949,normal,-4.207087292744509,low_0_20,discharge,0,0,0,1,0,15.0,19.4,15.072613358982837,28.30858244673224,45.81058518085675,0.5575,8.3625
simulated,SIM010,224,3.477211585017746,-3.343277316868901,38.716901963555614,0.0,1.8658399999999946,68.81833858065403,118.69526441897915,normal,-11.625282618143588,low_0_20,discharge,1,0,0,1,0,45.0,20.0,15.485345277627717,28.547756376222807,45.81058518085675,0.56,25.200000000000003
simulated,SIM010,225,3.4586575563493938,1.3322064545672287,27.346124009913783,1.3030729668767431,1.8653599999999946,0.0,118.69526441897915,normal,4.607645920706381,low_0_20,charge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.260591130684507,45.81058518085675,0.5625,8.4375
simulated,SIM010,226,3.510423821627879,-0.607123569730635,25.10342136746907,0.7719856827392729,1.8648799999999945,26.357183526430752,118.98054700793863,normal,-2.1312610418541755,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.165409698365917,45.81058518085675,0.565,8.475
simulated,SIM010,227,3.519366565131608,-0.7574933332919425,27.70799328212161,0.20620468787208557,1.8643999999999945,98.13431079547371,120.82713606542508,normal,-2.665896710497756,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.216428476324154,45.81058518085675,0.5675,8.5125
simulated,SIM010,228,3.5611957292124825,0.6143240846552682,25.97718546081945,0.7663819534279596,1.8639199999999945,0.0,120.82713606542508,normal,2.187728306626709,low_0_20,charge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.179153617936507,45.81058518085675,0.57,8.549999999999999
simulated,SIM010,229,3.5021688935305706,-0.8522253690964374,25.974694326467365,0.10366576846565789,1.8634399999999944,26.687316018728158,121.15838631924179,normal,-2.9846371779271523,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.154235487848094,45.81058518085675,0.5725,8.5875
simulated,SIM010,230,3.4671184220174385,0.46363290862559287,26.90094632107463,0.46558392932605736,1.8629599999999944,0.0,121.15838631924179,normal,1.6074701985493207,low_0_20,charge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.12581016908885,45.81058518085675,0.575,8.625
simulated,SIM010,231,3.4963283790206714,-0.5561760868009824,26.043797382120847,0.029197074109624466,1.8624799999999944,28.093216267055418,121.52195773633001,normal,-1.944574236014939,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.11369172933926,45.81058518085675,0.5775,8.6625
simulated,SIM010,232,3.498024117021938,-1.2583925755027563,27.124377200879753,0.0,1.8619999999999943,62.782718272388415,122.39580341879315,normal,-4.401887577789991,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.142573939201974,45.81058518085675,0.58,8.7
simulated,SIM010,233,3.498962160399558,-0.7859905136237724,25.727760431065153,0.0,1.8615199999999943,63.647776839399214,122.98200424803643,normal,-2.750151065602593,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.129460741262942,45.81058518085675,0.5825,8.7375
simulated,SIM010,234,3.5194555985957443,0.812445031188318,27.60261549961498,0.5788343568660307,1.8610399999999943,0.0,122.98200424803643,normal,2.85936421356702,low_0_20,charge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.14190117428357,45.81058518085675,0.585,8.774999999999999
simulated,SIM010,235,3.4734545322975925,-0.574710978382639,26.860788469923083,0.021731428227667826,1.8605599999999942,71.40476278063707,123.90830162732544,normal,-1.9962324526243609,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.149777169236508,45.81058518085675,0.5875,8.8125
simulated,SIM010,236,3.5630866789722244,-1.749912473799691,26.63486787993472,0.0,1.8600799999999942,98.89939095443651,124.7844270149458,normal,-6.23508982476301,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.105232790858096,45.81058518085675,0.59,8.85
simulated,SIM010,237,3.5123037354522717,-1.22402025901493,28.95931517734599,0.0,1.8595999999999941,54.555136557442374,125.38422337491039,normal,-4.299130928007396,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.140959606459933,45.81058518085675,0.5925,8.887500000000001
simulated,SIM010,238,3.509104343007974,-1.0769448801240515,28.202129896953583,0.0,1.859119999999994,72.51463385772414,126.38938710606449,normal,-3.779111956023511,low_0_20,discharge,0,0,0,1,0,15.0,18.9,13.713169597440388,28.18507796060884,45.81058518085675,0.595,8.924999999999999
simulated,SIM010,239,3.5047509078604673,-1.6205549215082689,29.484996338909934,0.0,1.858639999999994,38.49951315463375,127.0283772201089,normal,-5.679641332393854,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.885112640972626,45.81058518085675,0.5975,8.9625
simulated,SIM010,240,3.5117983859847657,-0.5934256230365684,25.727783012017568,0.0,1.858159999999994,80.25954396141827,128.28238763106205,normal,-2.083991145181825,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.86234487416969,45.81058518085675,0.6,9.0
simulated,SIM010,241,3.509763358202202,0.9226145173515932,28.479157939435233,0.5585965909653197,1.857679999999994,0.0,128.28238763106205,normal,3.2381586267460314,low_0_20,charge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.51571632934126,40.032615547043626,0.6025,9.037500000000001
simulated,SIM010,242,3.506674702241484,1.072761646894752,27.71269154247123,1.3979297825691488,1.857199999999994,0.0,128.28238763106205,normal,3.7618261287007386,low_0_20,charge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.506239607038623,40.032615547043626,0.605,9.075
simulated,SIM010,243,3.5032740237782214,-0.6800520953439013,27.456189783320937,0.8748757090173856,1.856719999999994,45.65360981857323,128.93001122434995,normal,-2.38240884043424,low_0_20,discharge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.52453868923664,40.032615547043626,0.6075,9.1125
simulated,SIM010,244,3.509041873078546,-1.3902502218329642,27.384806148330338,0.0,1.856239999999994,94.61349775321361,130.43982277680072,normal,-4.878446242468609,low_0_20,discharge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.511922181329368,40.032615547043626,0.61,9.15
simulated,SIM010,245,3.487589255680121,-1.603439701907162,25.530577721107427,0.0,1.8557599999999939,97.1952238131851,131.65760311382337,normal,-5.592139076502354,low_0_20,discharge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.471213421967388,40.032615547043626,0.6125,9.1875
simulated,SIM010,246,3.5599350590128664,1.2229271732934064,28.405344429112645,1.0948900265142547,1.8552799999999938,0.0,131.65760311382337,normal,4.353541318826701,low_0_20,charge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.460333021778286,40.032615547043626,0.615,9.225
simulated,SIM010,247,3.5138708934924106,1.5692646794120308,29.214141547228074,2.1006750999670762,1.8547999999999938,0.0,131.65760311382337,normal,5.514193481171634,low_0_20,charge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.52632045317484,40.032615547043626,0.6175,9.262500000000001
simulated,SIM010,248,3.4801552394776443,0.9682687054103774,27.15538516280073,2.957809841727795,1.8543199999999938,0.0,131.65760311382337,normal,3.3697254083561603,low_0_20,charge,0,0,0,1,0,15.0,16.7,8.783681530229224,27.543981384076766,40.032615547043626,0.62,9.3
simulated,SIM010,249,3.504682387678274,-3.1972645995260667,44.04651384921449,0.8042960278001585,1.8529399999999938,31.36903841799928,131.94814502303663,normal,-11.205396930706236,low_0_20,discharge,1,0,1,1,0,70.0,17.8,11.568782766301634,27.904330457411998,44.04651384921449,0.6225,43.575
simulated,SIM010,250,3.505238970837836,-1.4213869575995437,27.083190356649986,0.0,1.8524599999999938,37.764850764314076,132.6480154533839,normal,-4.982300956418547,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.92798687852276,44.04651384921449,0.625,9.375
simulated,SIM010,251,3.4979383443499703,-1.6450076652967396,29.277538928332778,0.0,1.8519799999999937,96.08443474508721,134.28776063491694,normal,-5.754135389191087,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.944179412305115,44.04651384921449,0.6275,9.4125
simulated,SIM010,252,3.515185585979375,-1.663888405488842,29.469866948357534,0.0,1.8514999999999937,51.347482435113236,135.05401922739847,normal,-5.848876539652584,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.987162457435293,44.04651384921449,0.63,9.45
simulated,SIM010,253,3.533533490549371,-0.6060809570257626,25.91464118838378,0.0,1.8510199999999937,48.243584762699065,135.8473226956815,normal,-2.1416073596347465,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.963632984072206,44.04651384921449,0.6325,9.487499999999999
simulated,SIM010,254,3.4407086723036606,-1.4482012093536556,28.310854152301,0.0,1.8505399999999936,27.976260754241153,136.27463162670134,normal,-4.982838460263772,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.994032104949415,44.04651384921449,0.635,9.525
simulated,SIM010,255,3.527958377364421,0.9840290385165449,27.161148005082918,0.9107467353404859,1.8500599999999936,0.0,136.27463162670134,normal,3.471613490004301,low_0_20,charge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.97272855213158,44.04651384921449,0.6375,9.5625
simulated,SIM010,256,3.5133559825553466,-0.48524564281187527,25.30648617946696,0.5014428830777804,1.8495799999999936,66.40106935181225,137.27264041255359,normal,-1.7048406821820168,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.93212552148205,44.04651384921449,0.64,9.6
simulated,SIM010,257,3.5016678692703174,-0.9020636836208207,24.765395294385698,0.0,1.8490999999999935,24.729199527438055,137.693394811034,normal,-3.158727416970653,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.886332645641456,44.04651384921449,0.6425,9.6375
simulated,SIM010,258,3.4905938280166784,-1.1414565573725044,25.96155397547467,0.0,1.8486199999999935,34.56971629247471,138.12644687283324,normal,-3.9843612141136293,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.904069381388762,44.04651384921449,0.645,9.675
simulated,SIM010,259,3.5009815311174344,-0.4370266745039452,26.639589300187335,0.0,1.8481399999999935,61.04669670868491,139.04112006595528,normal,-1.5300223160439828,low_0_20,discharge,0,0,0,1,0,15.0,17.8,11.568782766301634,27.914013995487537,44.04651384921449,0.6475,9.712499999999999
